Ticker;Field Mnemonic;Data State;2024;2023;2022;2021;2020;2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985
RDWR US Equity;EV_TO_T12M_EBITDA;Dynamic;;;35,98521252;44,82132344;41,44176747;27,82297281;37,64483544;131,7278464;;17,09578515;24,5437589;21,67635666;12,8168403;14,00940872;33,90947528;68,76459915;;;;34,23806279;33,57644951;98,45448531;;;560,6119649;;;;;;;;;;;;;;;
RBBN US Equity;EV_TO_T12M_EBITDA;Dynamic;;12,97600482;16,59464523;;13,09761172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERICB SS Equity;EV_TO_T12M_EBITDA;Dynamic;;;5,041881113;6,68513497;7,908208809;12,25831422;24,72201256;;9,527077007;7,098914768;9,661592798;7,580219026;5,34008994;5,845811751;7,522590048;8,173216271;6,105111712;6,797101067;9,930323033;9,944437871;8,165756658;;;127,1436184;51,73958465;46,42416929;15,30908961;11,70921144;13,77026155;10,48237659;10,19561297;13,1301133;11,12721482;6,191776826;5,477938717;;;;;
Hardware. Data Networking Equipment ;BEST_CUR_EV_TO_EBITDA;Average;15,40272276;497,0135486;8,699629835;9,473157648;7,674687903;5,023785045;6,553304613;4,357936698;7,36923538;5,842881396;3,552835515;6,345781282;3,742909569;4,244470145;;;;;;;;;;;;;;;;;;;;;;;;;;
ANET US Equity;BEST_CUR_EV_TO_EBITDA;Dynamic;41,91075374;23,90075801;14,37848927;21,88067613;9,736160772;6,528374517;7,118761136;;;5,098430281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADV GR Equity;BEST_CUR_EV_TO_EBITDA;Dynamic;24,18075;7,988712121;7,239882857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CASA US Equity;BEST_CUR_EV_TO_EBITDA;Dynamic;;;13,4055813;7,436752676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CSCO US Equity;BEST_CUR_EV_TO_EBITDA;Dynamic;11,92756681;9,187270686;8,871196924;11,15106466;;;;;7,121829238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CMBM US Equity;BEST_CUR_EV_TO_EBITDA;Dynamic;;22,94898323;9,290312072;7,779616451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMM US Equity;BEST_CUR_EV_TO_EBITDA;Dynamic;12,99990595;10,03061294;7,27086065;7,668563259;9,158152167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLW US Equity;BEST_CUR_EV_TO_EBITDA;Dynamic;12,40226268;8,922196098;7,387047506;7,115794972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EXTR US Equity;BEST_CUR_EV_TO_EBITDA;Dynamic;14,11080006;7,251926455;;8,262775336;;;;;8,894321899;7,192579874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FFIV US Equity;BEST_CUR_EV_TO_EBITDA;Dynamic;12,76563563;9,260896524;6,749094947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HPE US Equity;BEST_CUR_EV_TO_EBITDA;Dynamic;5,12937437;5,066296128;4,804302628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JNPR US Equity;BEST_CUR_EV_TO_EBITDA;Dynamic;14,52301446;8,768956947;9,075629462;10,60464925;7,563877217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MSI US Equity;BEST_CUR_EV_TO_EBITDA;Dynamic;23,592897;17,24302314;15,03395376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NTGR US Equity;BEST_CUR_EV_TO_EBITDA;Dynamic;;7791,751258;;;;3,086410926;;;7,195171761;5,237634032;3,552835515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NOKIA FH Equity;BEST_CUR_EV_TO_EBITDA;Dynamic;6,553446457;4,252488127;4,906001787;7,039335008;4,676750304;6,003790051;8,481463801;6,088143509;6,265618621;;;6,702555551;2,702512463;3,975526623;;;;;;;;;;;;;;;;;;;;;;;;;;
RDWR US Equity;BEST_CUR_EV_TO_EBITDA;Dynamic;18,65815468;14,22176346;9,261730231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RBBN US Equity;BEST_CUR_EV_TO_EBITDA;Dynamic;8,41449625;5,565005496;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERICB SS Equity;BEST_CUR_EV_TO_EBITDA;Dynamic;8,469060511;5,856630865;4,120734289;5,792348738;7,238499053;4,476564687;4,059688902;2,627729887;;;;5,989007013;4,783306674;4,513413667;;;;;;;;;;;;;;;;;;;;;;;;;;
Hardware. Data Networking Equipment ;EV_TO_T12M_SALES;Average;3,01223944;2,465055413;2,259973444;3,07542638;2,418551891;2,100749002;2,32267705;2,507785375;2,05128377;2,085161741;2,261557171;1,839290258;1,614525774;1,427616358;2,65095697;2,015724973;1,195966513;2,6985544;2,518754792;3,037422038;3,652871516;3,882521686;2,064871125;3,23450024;16,17665974;35,041551;8,472200555;3,214051585;3,381498742;2,609014332;2,226944555;3,5186533;3,11065191;2,221961511;2,194091698;1,383385032;1,086396492;1,099128331;;
ANET US Equity;EV_TO_T12M_SALES;Dynamic;;11,70518848;7,824421121;13,87284276;8,349981005;5,356202125;6,519032114;9,639066594;5,33646349;5,56192089;6,121591423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADV GR Equity;EV_TO_T12M_SALES;Dynamic;;1,716962346;1,637945989;1,140680868;0,676247872;0,838901739;0,675623427;0,657837875;0,624207714;1,126545493;0,279222252;0,441364132;0,450615341;0,453825184;0,86317013;0,404727598;0,178469277;0,61083445;1,994180632;1,544676382;1,422188376;1,321750909;0,371631652;1,735271206;33,6395142;38,81212234;;;;;;;;;;;;;;
CASA US Equity;EV_TO_T12M_SALES;Dynamic;;;1,265946283;1,495263789;1,652035087;1,851027181;3,716087498;4,198588296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CSCO US Equity;EV_TO_T12M_SALES;Dynamic;3,833116369;3,422276922;3,447925597;4,449622426;3,707080992;4,460263178;3,55643584;2,50576315;2,364029687;2,224547914;2,151092232;2,119179213;1,101856668;1,366721042;2,644901349;2,821380513;2,855007334;4,606502148;3,443010813;4,607864602;6,002141075;6,623945333;3,895345493;5,953009465;23,39790918;17,23645055;11,43244798;8,108382484;7,87512608;6,152063907;4,206722514;9,941029019;8,698799471;5,202863269;4,123846278;;;;;
CMBM US Equity;EV_TO_T12M_SALES;Dynamic;;0,824439465;1,938159529;1,969944501;2,334745553;1,034003443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMM US Equity;EV_TO_T12M_SALES;Dynamic;;1,843334372;1,290247178;1,473467447;1,529569472;1,583822422;1,462350185;2,442101061;2,304103963;2,530393532;1,62621288;1,634024212;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GLW US Equity;EV_TO_T12M_SALES;Dynamic;;2,541388624;2,304575375;2,613897174;3,190303459;2,686490481;2,643266608;3,027918149;2,497552716;2,512720887;2,962513639;2,946307712;1,986070894;2,063586819;3,947303981;5,271940686;2,284707465;6,089303754;5,387543487;6,467298537;4,534551116;5,073297735;1,976317952;1,862986605;7,191259995;7,483187093;3,347638644;3,006810203;4,070130561;2,857603333;1,83747508;1,861692954;2,244796001;2,619037748;1,623469272;1,820627338;1,639670957;1,099128331;;
EXTR US Equity;EV_TO_T12M_SALES;Dynamic;;1,642695911;2,558811014;1,177389405;1,543187381;0,854103958;0,783485096;1,018127636;1,622478108;0,600189698;0,470962935;0,858954315;0,389055218;0,529845035;0,456883853;0,384710708;0,158495669;0,321312536;0,717700252;0,711100311;1,156249351;1,75017525;1,845739663;2,546206393;;20,78013688;27,98417876;;;;;;;;;;;;;
FFIV US Equity;EV_TO_T12M_SALES;Dynamic;4,249556411;3,203935128;3,128554795;4,504964846;2,961237912;3,186719749;4,884540163;2,987789541;3,499735644;3,620116229;4,379810121;3,665409711;5,112941687;4,002746272;8,480526082;3,873341127;2,551677354;5,477973717;4,609632711;5,122265413;5,366283555;4,162006407;;;6,275714988;43,49149751;;;;;;;;;;;;;;
HPE US Equity;EV_TO_T12M_SALES;Dynamic;0,954045541;0,99651759;0,97016669;1,065352361;0,888024609;1,076112579;0,939866135;0,92460947;1,274294914;1,028968047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JNPR US Equity;EV_TO_T12M_SALES;Dynamic;;1,793700063;2,065284087;2,559981417;1,786782525;1,845439555;1,700166541;1,893787794;2,067711268;2,179546297;1,873048778;1,730133002;1,64074953;1,674897316;4,0495387;3,376055658;1,948985955;5,571226633;3,968168225;5,641112145;10,46322016;10,36020084;5,32267816;7,212532333;59,55531862;168,8716194;;;;;;;;;;;;;;
MSI US Equity;EV_TO_T12M_SALES;Dynamic;;5,702100421;5,312382024;6,132516216;4,488017804;4,087532649;3,117123791;2,79683511;2,823283041;2,435791923;2,418157456;2,640878433;2,178696443;1,372821163;2,007838828;2,013518633;0,241819644;0,874259298;0,887986183;1,303637031;1,15327906;1,193613719;0,833664868;1,253704334;1,381497653;3,230384625;1,392764297;1,202112935;1,354032592;1,339116095;;;;;;;;;;
NTGR US Equity;EV_TO_T12M_SALES;Dynamic;;0,256082611;0,365900225;0,523691927;0,730131676;0,574359429;1,291844368;1,453442325;1,073034388;0,836507783;0,701691767;0,70481644;0,892299147;0,77061526;1,050475265;0,73733371;0,253088678;1,44519717;1,209962659;1,026149825;1,121005145;1,28302784;;;;;;;;;;;;;;;;;;
NOKIA FH Equity;EV_TO_T12M_SALES;Dynamic;;0,584694663;0,790093468;1,239368271;0,724772608;0,756508511;1,10200797;0,734032021;0,910776522;1,450158521;1,610424935;1,511195343;0,499866404;0,269842287;0,556840838;0,75775184;0,798035518;1,913709372;1,343893868;1,613179176;1,3871933;1,798800719;2,129045985;4,240720045;7,24780447;10,44193195;4,603066037;2,064770775;1,995878455;1,46892279;1,768238285;0,999216711;0,604007352;0,516036605;;;;;;
RDWR US Equity;EV_TO_T12M_SALES;Dynamic;;1,499109241;1,865203142;5,41524241;3,759522651;3,728317209;2,779310601;2,842473152;1,671747249;2,162964237;3,670192995;2,881427847;2,763631402;2,409497515;4,119422791;1,697899132;;1,625822863;1,890752225;2,826105392;5,37260471;7,659967548;1,951998826;2,0525029;3,771226767;;;;;;;;;;;;;;;
RBBN US Equity;EV_TO_T12M_SALES;Dynamic;;0,919049729;0,964248971;1,467935781;1,542121756;0,714575252;0,939554711;2,3068113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ERICB SS Equity;EV_TO_T12M_SALES;Dynamic;;0,789411047;0,689683052;1,180086865;1,251619777;1,07835357;1,052137749;0,695382533;0,648554072;0,921892925;1,135321805;0,937792736;0,744000783;0,789382048;0,983624854;0,834315102;0,689378239;1,147956456;2,253471662;2,548253607;2,202870825;1,480952245;0,257417522;2,253568879;3,129691766;5,026628693;2,073107614;1,688181527;1,612326023;1,227365536;1,095342339;1,272674514;0,895004816;0,549908422;0,834959544;0,946142726;0,533122026;;;
