Ticker;Field Mnemonic;Data State;2024;2023;2022;2021;2020;2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985
2356 TT Equity;EV_TO_T12M_SALES;Dynamic;;0,407660665;0,207133194;0,226981684;0,183543169;0,180214812;0,175041005;0,199211325;0,175851783;0,158222973;0,159053816;0,172970441;0,096748097;0,148317643;0,141031564;0,138816266;0,089318943;0,185184651;0,275233126;;0,269731185;0,375327729;0,338182627;0,451978566;0,400451738;1,521288666;2,155081048;1,618494155;0,763864238;;;;;;;;;;;
JBL US Equity;EV_TO_T12M_SALES;Dynamic;0,479173305;0,483104944;0,311317492;0,375583665;0,259061771;0,228197379;0,277844932;0,33964863;0,282763706;0,25037399;0,310225072;0,321806289;0,319360894;0,226554469;0,194974047;0,226219737;0,319527041;0,418922691;0,493346077;0,737791899;0,61428843;1,174778928;0,966385868;1,036572312;3,324651684;1,698989226;0,737966351;2,248505802;0,238077233;0,541648936;0,430803052;0,464699469;;;;;;;;
2301 TT Equity;EV_TO_T12M_SALES;Dynamic;;1,378872224;0,536259564;0,652039173;0,448101048;0,451746515;0,310505846;0,322188218;0,36862484;0,231033889;0,290725824;0,437526066;0,364226419;0,305915955;0,354708721;0,527181148;0,217101696;0,504387693;0,485672632;0,433899545;0,318772403;0,456174252;0,612733692;0,490563555;0,343461065;0,805737223;0,810579214;1,019637754;0,635046448;0,536563701;;;;;;;;;;
002475 CH Equity;EV_TO_T12M_SALES;Dynamic;;1,144776453;1,186356335;2,401279841;4,278748692;3,142010773;1,703011707;3,270960243;3,011268514;4,065009389;3,252925377;4,339484587;3,398925298;3,579646516;8,379212787;;;;;;;;;;;;;;;;;;;;;;;;;
4938 TT Equity;EV_TO_T12M_SALES;Dynamic;;0,20195307;0,183691262;0,187575803;0,161499388;0,118270347;0,130883042;0,1444686;0,13384105;0,149638366;0,147273735;0,110469764;0,119739373;0,162191435;0,183294429;;;;;;;;;;;;;;;;;;;;;;;;;
PLXS US Equity;EV_TO_T12M_SALES;Dynamic;0,921450667;0,659222712;0,695837096;0,767481558;0,605001041;0,593695189;0,610469635;0,641168821;0,545642127;0,443696808;0,501028223;0,520334771;0,449073031;0,370611519;0,587672248;0,556560878;0,466235851;0,704347899;0,492349426;0,538761801;0,437901577;0,752477016;0,338855208;0,901300471;3,667702368;1,024214634;0,64859115;1,339999877;0,343742095;0,516309866;0,448680945;0,825266129;0,988365396;0,542500484;0,503092613;;;;;
2352 TT Equity;EV_TO_T12M_SALES;Dynamic;;0,793181197;0,485248004;0,534543936;0,540135105;0,491617199;0,446557991;0,51394646;0,373721059;0,360293381;0,425276058;0,308837231;0,350255533;0,289959544;0,462911753;0,471390341;0,344357164;0,582138197;0,393361721;0,5442685;0,518420252;0,683545303;0,57446862;1,07984379;0,796672521;2,941840954;0,975258446;1,075697247;0,689748259;;;;;;;;;;;
2382 TT Equity;EV_TO_T12M_SALES;Dynamic;;0,757222332;0,2573606;0,342732816;0,259194629;0,26706798;0,242139265;0,272053372;0,239766524;0,215110479;0,321035882;0,278830331;0,264517903;0,252386926;0,205191063;0,277450411;0,123196094;0,187911925;0,355245384;0,520890898;0,505471173;0,738681306;0,943281912;2,099566579;;;;;;;;;;;;;;;;
SANM US Equity;EV_TO_T12M_SALES;Dynamic;0,480512376;0,334444677;0,319062768;0,333841859;0,236606739;0,263544761;0,289556478;0,398263406;0,33070818;0,281308326;0,29799318;0,280200587;0,194057121;0,17289489;0,264345134;0,228148183;0,205909325;0,171237306;0,283748904;0,23886507;0,372807736;0,54345333;0,293982503;1,041668237;3,618191328;3,601025443;1,427491002;3,082394343;2,456546367;2,169172776;1,461850163;1,979542035;;;;;;;;
000021 CH Equity;EV_TO_T12M_SALES;Dynamic;;2,142013623;1,419947576;1,919784752;2,444340576;1,885618364;0,79507095;1,450725398;1,11405945;1,492422533;0,981932772;0,837329639;0,579811343;0,516784309;0,726954039;0,781049489;0,174777737;1,001802775;0,541489971;0,571174523;0,857402527;0,915894404;1,197202475;2,25467028;3,845549216;5,765480929;4,327562723;10,44329273;2,88695358;0,632928268;1,918561273;;;;;;;;;
