Ticker,Data State,Year,Sector,BEST_CUR_EV_TO_EBITDA,EV_TO_T12M_EBITDA,EV_TO_T12M_SALES
1070 HK Equity,Dynamic,2013,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"15,9119082","0,10868606"
1070 HK Equity,Dynamic,2014,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"6,022934198","0,162286846"
1070 HK Equity,Dynamic,2015,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"9,494384359","0,215275484"
1070 HK Equity,Dynamic,2016,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"9,006772827","0,127768003"
1070 HK Equity,Dynamic,2017,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"3,616862554","0,095538755"
1070 HK Equity,Dynamic,2018,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"1,110931192","0,030259259"
1070 HK Equity,Dynamic,2019,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"0,966816987","0,057239775"
1070 HK Equity,Dynamic,2020,Hardware. Global Displays (TV Manufacturers) Competitive Peers,"3,658911349","4,063293213","0,200725282"
1070 HK Equity,Dynamic,2021,Hardware. Global Displays (TV Manufacturers) Competitive Peers,"2,251233392","4,118401064","0,084039454"
1070 HK Equity,Dynamic,2022,Hardware. Global Displays (TV Manufacturers) Competitive Peers,"2,105472269","1,713175971","0,06620229"
1070 HK Equity,Dynamic,2023,Hardware. Global Displays (TV Manufacturers) Competitive Peers,"1,026756581","1,412204747","0,031332429"
1070 HK Equity,Dynamic,2024,Hardware. Global Displays (TV Manufacturers) Competitive Peers,"4,288189594",,
200016 CH Equity,Dynamic,1992,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,,"1,404396338"
200016 CH Equity,Dynamic,1993,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"9,161908725","1,048933001"
200016 CH Equity,Dynamic,1994,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"5,339114961","0,659314209"
200016 CH Equity,Dynamic,1995,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"4,365641455","0,511037833"
200016 CH Equity,Dynamic,1996,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"10,34242644","1,100162657"
200016 CH Equity,Dynamic,1997,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"12,4341686","1,283257129"
200016 CH Equity,Dynamic,1998,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"7,881828845","0,676228974"
200016 CH Equity,Dynamic,1999,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"11,18822417","0,914651228"
200016 CH Equity,Dynamic,2000,Hardware. Global Displays (TV Manufacturers) Competitive Peers,,"21,06868222","1,151541711"
