Ticker,Data State,Year,Sector,BEST_CUR_EV_TO_EBITDA,EV_TO_T12M_EBITDA,EV_TO_T12M_SALES
002242 CH Equity,Dynamic,2011,Hardware. Global Household Appliances Competitve Peers,,"6,316167964","0,870244262"
002242 CH Equity,Dynamic,2012,Hardware. Global Household Appliances Competitve Peers,,"5,923877003","0,798650905"
002242 CH Equity,Dynamic,2013,Hardware. Global Household Appliances Competitve Peers,,"9,030507174","1,199232677"
002242 CH Equity,Dynamic,2014,Hardware. Global Household Appliances Competitve Peers,,"9,825551959","1,219753723"
002242 CH Equity,Dynamic,2015,Hardware. Global Household Appliances Competitve Peers,,"20,61577722","2,28513846"
002242 CH Equity,Dynamic,2016,Hardware. Global Household Appliances Competitve Peers,,"15,09516708","1,684699144"
002242 CH Equity,Dynamic,2017,Hardware. Global Household Appliances Competitve Peers,,"15,47325351","1,663854541"
002242 CH Equity,Dynamic,2018,Hardware. Global Household Appliances Competitve Peers,,"14,66913315","1,421155048"
002242 CH Equity,Dynamic,2019,Hardware. Global Household Appliances Competitve Peers,,"20,47037893","2,018150087"
002242 CH Equity,Dynamic,2020,Hardware. Global Household Appliances Competitve Peers,,"21,4135306","2,035494085"
002242 CH Equity,Dynamic,2021,Hardware. Global Household Appliances Competitve Peers,,"21,00551904","1,619153796"
002242 CH Equity,Dynamic,2022,Hardware. Global Household Appliances Competitve Peers,"12,72294038","20,80230724","1,235009466"
002242 CH Equity,Dynamic,2023,Hardware. Global Household Appliances Competitve Peers,"13,0783715","27,27576239","0,979028705"
002242 CH Equity,Dynamic,2024,Hardware. Global Household Appliances Competitve Peers,"27,10623583",,
002508 CH Equity,Dynamic,2010,Hardware. Global Household Appliances Competitve Peers,,"30,83407608","4,020666429"
002508 CH Equity,Dynamic,2011,Hardware. Global Household Appliances Competitve Peers,,"15,60229266","2,028177028"
002508 CH Equity,Dynamic,2012,Hardware. Global Household Appliances Competitve Peers,,"12,30230838","1,851635637"
002508 CH Equity,Dynamic,2013,Hardware. Global Household Appliances Competitve Peers,,"20,12483744","3,365547912"
002508 CH Equity,Dynamic,2014,Hardware. Global Household Appliances Competitve Peers,,"13,84477051","2,487939874"
002508 CH Equity,Dynamic,2015,Hardware. Global Household Appliances Competitve Peers,,"20,73850323","4,302810371"
002508 CH Equity,Dynamic,2016,Hardware. Global Household Appliances Competitve Peers,,"17,50507979","4,042165864"
002508 CH Equity,Dynamic,2017,Hardware. Global Household Appliances Competitve Peers,,"24,77956579","5,946934861"
002508 CH Equity,Dynamic,2018,Hardware. Global Household Appliances Competitve Peers,,"9,272335143","2,00693711"
002508 CH Equity,Dynamic,2019,Hardware. Global Household Appliances Competitve Peers,"8,882180811","15,52178033","3,532004493"
002508 CH Equity,Dynamic,2020,Hardware. Global Household Appliances Competitve Peers,"10,81145021","17,8340111","4,10452599"
002508 CH Equity,Dynamic,2021,Hardware. Global Household Appliances Competitve Peers,"9,616864041","19,99429086","2,816092226"
002508 CH Equity,Dynamic,2022,Hardware. Global Household Appliances Competitve Peers,"7,282675799","11,75491186","1,905679503"
002508 CH Equity,Dynamic,2023,Hardware. Global Household Appliances Competitve Peers,"7,397667897","9,127334253","1,54178144"
002508 CH Equity,Dynamic,2024,Hardware. Global Household Appliances Competitve Peers,"9,266317065",,
002705 CH Equity,Dynamic,2014,Hardware. Global Household Appliances Competitve Peers,,"14,14722043","1,214427315"
002705 CH Equity,Dynamic,2015,Hardware. Global Household Appliances Competitve Peers,,"17,90486655","1,484753984"
002705 CH Equity,Dynamic,2016,Hardware. Global Household Appliances Competitve Peers,,"13,56380681","1,369624042"
002705 CH Equity,Dynamic,2017,Hardware. Global Household Appliances Competitve Peers,,"11,84166106","1,158835949"
002705 CH Equity,Dynamic,2018,Hardware. Global Household Appliances Competitve Peers,,"8,199814997","0,887755325"
002705 CH Equity,Dynamic,2019,Hardware. Global Household Appliances Competitve Peers,,"11,40670053","1,426560737"
002705 CH Equity,Dynamic,2020,Hardware. Global Household Appliances Competitve Peers,,"17,13366942","2,510247871"
002705 CH Equity,Dynamic,2021,Hardware. Global Household Appliances Competitve Peers,,"15,44679783","1,351548063"
002705 CH Equity,Dynamic,2022,Hardware. Global Household Appliances Competitve Peers,"6,095282526","8,164007925","0,910643003"
002705 CH Equity,Dynamic,2023,Hardware. Global Household Appliances Competitve Peers,"6,582727959","6,502966003","0,849023101"
002705 CH Equity,Dynamic,2024,Hardware. Global Household Appliances Competitve Peers,"6,360147483",,
066570 KS Equity,Dynamic,2002,Hardware. Global Household Appliances Competitve Peers,,,"0,650903849"
066570 KS Equity,Dynamic,2003,Hardware. Global Household Appliances Competitve Peers,,"4,26830262","0,510186417"
066570 KS Equity,Dynamic,2004,Hardware. Global Household Appliances Competitve Peers,,"3,995519916","0,507771402"
066570 KS Equity,Dynamic,2005,Hardware. Global Household Appliances Competitve Peers,,"6,004664963","0,618706629"
066570 KS Equity,Dynamic,2006,Hardware. Global Household Appliances Competitve Peers,,"6,14810906","0,494288059"
066570 KS Equity,Dynamic,2007,Hardware. Global Household Appliances Competitve Peers,,"4,045904067","0,514828056"
066570 KS Equity,Dynamic,2008,Hardware. Global Household Appliances Competitve Peers,,"3,123353475","0,381669314"
066570 KS Equity,Dynamic,2009,Hardware. Global Household Appliances Competitve Peers,,"5,233223054","0,405468439"
066570 KS Equity,Dynamic,2010,Hardware. Global Household Appliances Competitve Peers,,"16,28239279","0,402401154"
066570 KS Equity,Dynamic,2011,Hardware. Global Household Appliances Competitve Peers,,"11,25177342","0,320514476"
066570 KS Equity,Dynamic,2012,Hardware. Global Household Appliances Competitve Peers,,"6,441068237","0,350422075"
066570 KS Equity,Dynamic,2013,Hardware. Global Household Appliances Competitve Peers,,"5,791974746","0,320064208"
066570 KS Equity,Dynamic,2014,Hardware. Global Household Appliances Competitve Peers,,"4,639453262","0,299137043"
066570 KS Equity,Dynamic,2015,Hardware. Global Household Appliances Competitve Peers,,"5,189685285","0,286995461"
066570 KS Equity,Dynamic,2016,Hardware. Global Household Appliances Competitve Peers,,"5,00168095","0,278304665"
066570 KS Equity,Dynamic,2017,Hardware. Global Household Appliances Competitve Peers,"3,421371934","5,855986319","0,404041539"
066570 KS Equity,Dynamic,2018,Hardware. Global Household Appliances Competitve Peers,"2,593368374","4,00071697","0,30675699"
066570 KS Equity,Dynamic,2019,Hardware. Global Household Appliances Competitve Peers,"2,801261701","4,11162809","0,326159496"
066570 KS Equity,Dynamic,2020,Hardware. Global Household Appliances Competitve Peers,"3,99062802","4,417430545","0,498215784"
066570 KS Equity,Dynamic,2021,Hardware. Global Household Appliances Competitve Peers,"8,53555398","4,358143873","0,406690366"
066570 KS Equity,Dynamic,2022,Hardware. Global Household Appliances Competitve Peers,"2,942731351","3,56383741","0,27907413"
066570 KS Equity,Dynamic,2023,Hardware. Global Household Appliances Competitve Peers,"3,420749069","3,900467295","0,313386389"
066570 KS Equity,Dynamic,2024,Hardware. Global Household Appliances Competitve Peers,"3,327870971",,
5947 JP Equity,Dynamic,1993,Hardware. Global Household Appliances Competitve Peers,,,"1,1344146"
5947 JP Equity,Dynamic,1994,Hardware. Global Household Appliances Competitve Peers,,,"0,764483078"
5947 JP Equity,Dynamic,1995,Hardware. Global Household Appliances Competitve Peers,,,"0,886809859"
5947 JP Equity,Dynamic,1996,Hardware. Global Household Appliances Competitve Peers,,,"0,675630673"
5947 JP Equity,Dynamic,1997,Hardware. Global Household Appliances Competitve Peers,,,"0,639707144"
5947 JP Equity,Dynamic,1998,Hardware. Global Household Appliances Competitve Peers,,,"0,759465813"
5947 JP Equity,Dynamic,1999,Hardware. Global Household Appliances Competitve Peers,,"4,078814175","0,474128667"
5947 JP Equity,Dynamic,2000,Hardware. Global Household Appliances Competitve Peers,,"4,900840799","0,515801659"
5947 JP Equity,Dynamic,2001,Hardware. Global Household Appliances Competitve Peers,,"6,319202801","0,626751307"
5947 JP Equity,Dynamic,2002,Hardware. Global Household Appliances Competitve Peers,,"5,567139395","0,569114057"
5947 JP Equity,Dynamic,2003,Hardware. Global Household Appliances Competitve Peers,,"5,481330999","0,623455037"
5947 JP Equity,Dynamic,2004,Hardware. Global Household Appliances Competitve Peers,,"7,073306424","0,624516864"
5947 JP Equity,Dynamic,2005,Hardware. Global Household Appliances Competitve Peers,,"9,604347559","0,808454357"
5947 JP Equity,Dynamic,2006,Hardware. Global Household Appliances Competitve Peers,,"7,750999704","0,669671163"
5947 JP Equity,Dynamic,2007,Hardware. Global Household Appliances Competitve Peers,,"6,025629411","0,568697374"
5947 JP Equity,Dynamic,2008,Hardware. Global Household Appliances Competitve Peers,,"6,278213024","0,617210918"
5947 JP Equity,Dynamic,2009,Hardware. Global Household Appliances Competitve Peers,,"7,39877677","0,948811146"
5947 JP Equity,Dynamic,2010,Hardware. Global Household Appliances Competitve Peers,,"6,819249371","0,947915421"
5947 JP Equity,Dynamic,2011,Hardware. Global Household Appliances Competitve Peers,,"6,7735144","0,950048588"
5947 JP Equity,Dynamic,2012,Hardware. Global Household Appliances Competitve Peers,,"7,317285108","1,021500346"
5947 JP Equity,Dynamic,2013,Hardware. Global Household Appliances Competitve Peers,,"8,929870036","1,320370252"
5947 JP Equity,Dynamic,2014,Hardware. Global Household Appliances Competitve Peers,,"9,406580564","1,283790903"
5947 JP Equity,Dynamic,2015,Hardware. Global Household Appliances Competitve Peers,,"9,471999959","1,326467833"
5947 JP Equity,Dynamic,2016,Hardware. Global Household Appliances Competitve Peers,,"8,030096169","1,075441941"
5947 JP Equity,Dynamic,2017,Hardware. Global Household Appliances Competitve Peers,,"9,004295233","1,145179505"
5947 JP Equity,Dynamic,2018,Hardware. Global Household Appliances Competitve Peers,,"6,245341793","0,767249163"
5947 JP Equity,Dynamic,2019,Hardware. Global Household Appliances Competitve Peers,,"5,303869535","0,725274482"
5947 JP Equity,Dynamic,2020,Hardware. Global Household Appliances Competitve Peers,"7,764658335","8,879766175","1,343527364"
5947 JP Equity,Dynamic,2021,Hardware. Global Household Appliances Competitve Peers,"5,104475912","6,483645382","0,843829135"
5947 JP Equity,Dynamic,2022,Hardware. Global Household Appliances Competitve Peers,"5,326642209","6,594380934","0,848216513"
5947 JP Equity,Dynamic,2023,Hardware. Global Household Appliances Competitve Peers,"6,390194373","7,325420321","0,922127083"
5947 JP Equity,Dynamic,2024,Hardware. Global Household Appliances Competitve Peers,"6,107706745",,
600690 CH Equity,Dynamic,1993,Hardware. Global Household Appliances Competitve Peers,,"16,14608229","1,95482639"
600690 CH Equity,Dynamic,1994,Hardware. Global Household Appliances Competitve Peers,,"8,203072321","1,144985655"
600690 CH Equity,Dynamic,1995,Hardware. Global Household Appliances Competitve Peers,,"5,963889093","0,671700065"
600690 CH Equity,Dynamic,1996,Hardware. Global Household Appliances Competitve Peers,,"16,98709426","1,652972391"
600690 CH Equity,Dynamic,1997,Hardware. Global Household Appliances Competitve Peers,,"29,08108471","3,151621326"
600690 CH Equity,Dynamic,1998,Hardware. Global Household Appliances Competitve Peers,,,"1,964092356"
