Ticker,Data State,Year,Sector,BEST_CUR_EV_TO_EBITDA,EV_TO_T12M_EBITDA,EV_TO_T12M_SALES
034220 KS Equity,Dynamic,2014,Hardware. Global Display Panels Compeitive peers,,"2,932425769","0,537543298"
034220 KS Equity,Dynamic,2015,Hardware. Global Display Panels Compeitive peers,,"2,198474638","0,387404819"
034220 KS Equity,Dynamic,2016,Hardware. Global Display Panels Compeitive peers,,"3,188566863","0,521279059"
034220 KS Equity,Dynamic,2017,Hardware. Global Display Panels Compeitive peers,"2,112652164","2,387020322","0,487552541"
034220 KS Equity,Dynamic,2018,Hardware. Global Display Panels Compeitive peers,"2,102017319","3,695996713","0,553939394"
034220 KS Equity,Dynamic,2019,Hardware. Global Display Panels Compeitive peers,"2,668063979","7,326056956","0,728895883"
034220 KS Equity,Dynamic,2020,Hardware. Global Display Panels Compeitive peers,"2,779029768","4,340987985","0,73556814"
034220 KS Equity,Dynamic,2021,Hardware. Global Display Panels Compeitive peers,"2,372044053","2,80787648","0,632594451"
034220 KS Equity,Dynamic,2022,Hardware. Global Display Panels Compeitive peers,"3,701342367","7,039476246","0,665517636"
034220 KS Equity,Dynamic,2023,Hardware. Global Display Panels Compeitive peers,"4,912043555","11,46516568","0,915661233"
034220 KS Equity,Dynamic,2024,Hardware. Global Display Panels Compeitive peers,"4,035685128",,
200725 CH Equity,Dynamic,1997,Hardware. Global Display Panels Compeitive peers,,"19,2617763","4,010662792"
200725 CH Equity,Dynamic,1998,Hardware. Global Display Panels Compeitive peers,,"16,32390531","1,934845415"
200725 CH Equity,Dynamic,1999,Hardware. Global Display Panels Compeitive peers,,"18,9830106","2,223252836"
200725 CH Equity,Dynamic,2000,Hardware. Global Display Panels Compeitive peers,,"10,96220104","0,974139056"
200725 CH Equity,Dynamic,2001,Hardware. Global Display Panels Compeitive peers,,"29,64575412","2,500364502"
200725 CH Equity,Dynamic,2002,Hardware. Global Display Panels Compeitive peers,,"13,79985165","1,098811802"
200725 CH Equity,Dynamic,2003,Hardware. Global Display Panels Compeitive peers,,"7,313001509","0,8659754"
200725 CH Equity,Dynamic,2004,Hardware. Global Display Panels Compeitive peers,,"12,72366275","1,27165772"
200725 CH Equity,Dynamic,2005,Hardware. Global Display Panels Compeitive peers,,"266,5251702","1,699742142"
200725 CH Equity,Dynamic,2006,Hardware. Global Display Panels Compeitive peers,,,"1,638091308"
200725 CH Equity,Dynamic,2007,Hardware. Global Display Panels Compeitive peers,,"14,84127197","2,935594616"
200725 CH Equity,Dynamic,2008,Hardware. Global Display Panels Compeitive peers,,"18,70164715","1,120918253"
200725 CH Equity,Dynamic,2009,Hardware. Global Display Panels Compeitive peers,,"234,2272923","5,4137595"
200725 CH Equity,Dynamic,2010,Hardware. Global Display Panels Compeitive peers,,,"4,624611002"
200725 CH Equity,Dynamic,2011,Hardware. Global Display Panels Compeitive peers,,,"2,408698429"
200725 CH Equity,Dynamic,2012,Hardware. Global Display Panels Compeitive peers,,"12,60752914","1,681662295"
200725 CH Equity,Dynamic,2013,Hardware. Global Display Panels Compeitive peers,,"14,11507648","3,035966812"
200725 CH Equity,Dynamic,2014,Hardware. Global Display Panels Compeitive peers,,"9,328590071","1,990974457"
200725 CH Equity,Dynamic,2015,Hardware. Global Display Panels Compeitive peers,,"7,067042994","1,505792606"
200725 CH Equity,Dynamic,2016,Hardware. Global Display Panels Compeitive peers,,"8,036906055","1,511576873"
200725 CH Equity,Dynamic,2017,Hardware. Global Display Panels Compeitive peers,,"8,935278538","2,226368013"
200725 CH Equity,Dynamic,2018,Hardware. Global Display Panels Compeitive peers,,"8,374594622","1,782857595"
200725 CH Equity,Dynamic,2019,Hardware. Global Display Panels Compeitive peers,,"13,45500451","2,424516532"
200725 CH Equity,Dynamic,2020,Hardware. Global Display Panels Compeitive peers,"7,327239904","12,32331962","2,74881714"
200725 CH Equity,Dynamic,2021,Hardware. Global Display Panels Compeitive peers,"6,965297201","4,905612087","1,597069064"
200725 CH Equity,Dynamic,2022,Hardware. Global Display Panels Compeitive peers,"5,091651111","8,794970775","1,515508985"
200725 CH Equity,Dynamic,2023,Hardware. Global Display Panels Compeitive peers,"5,535477648","6,240306456","1,30620279"
200725 CH Equity,Dynamic,2024,Hardware. Global Display Panels Compeitive peers,"6,855979169",,
2409 TT Equity,Dynamic,2002,Hardware. Global Display Panels Compeitive peers,,"4,299225521","1,175998163"
2409 TT Equity,Dynamic,2003,Hardware. Global Display Panels Compeitive peers,,"5,67184217","1,7600335"
2409 TT Equity,Dynamic,2004,Hardware. Global Display Panels Compeitive peers,,"4,956554276","1,589662169"
2409 TT Equity,Dynamic,2005,Hardware. Global Display Panels Compeitive peers,,"6,832254156","1,61801337"
2409 TT Equity,Dynamic,2006,Hardware. Global Display Panels Compeitive peers,,"7,649538209","1,747960795"
2409 TT Equity,Dynamic,2007,Hardware. Global Display Panels Compeitive peers,,"4,084111484","1,233102868"
2409 TT Equity,Dynamic,2008,Hardware. Global Display Panels Compeitive peers,,"2,650486208","0,698875852"
2409 TT Equity,Dynamic,2009,Hardware. Global Display Panels Compeitive peers,,"6,12401596","1,257187241"
2409 TT Equity,Dynamic,2010,Hardware. Global Display Panels Compeitive peers,,"3,785176765","0,800315834"
2409 TT Equity,Dynamic,2011,Hardware. Global Display Panels Compeitive peers,,"9,013416595","0,714288665"
2409 TT Equity,Dynamic,2012,Hardware. Global Display Panels Compeitive peers,,"7,488594364","0,725326655"
2409 TT Equity,Dynamic,2013,Hardware. Global Display Panels Compeitive peers,,"2,946802488","0,509011924"
2409 TT Equity,Dynamic,2014,Hardware. Global Display Panels Compeitive peers,,"2,958879281","0,573107002"
2409 TT Equity,Dynamic,2015,Hardware. Global Display Panels Compeitive peers,,"2,095899415","0,379615351"
2409 TT Equity,Dynamic,2016,Hardware. Global Display Panels Compeitive peers,,"3,395229846","0,536813895"
2409 TT Equity,Dynamic,2017,Hardware. Global Display Panels Compeitive peers,,"1,924641496","0,426484167"
2409 TT Equity,Dynamic,2018,Hardware. Global Display Panels Compeitive peers,,"3,679697475","0,489160793"
2409 TT Equity,Dynamic,2019,Hardware. Global Display Panels Compeitive peers,,"9,569969144","0,5621737"
2409 TT Equity,Dynamic,2020,Hardware. Global Display Panels Compeitive peers,,"4,823636614","0,667241443"
2409 TT Equity,Dynamic,2021,Hardware. Global Display Panels Compeitive peers,,"2,066129103","0,539211729"
2409 TT Equity,Dynamic,2022,Hardware. Global Display Panels Compeitive peers,"4,592336173","18,24945801","0,554299892"
2409 TT Equity,Dynamic,2023,Hardware. Global Display Panels Compeitive peers,"6,604647221","17,29562436","0,735415607"
2409 TT Equity,Dynamic,2024,Hardware. Global Display Panels Compeitive peers,"5,028515583",,
2475 TT Equity,Dynamic,2000,Hardware. Global Display Panels Compeitive peers,,"5,19641343","1,148115324"
2475 TT Equity,Dynamic,2001,Hardware. Global Display Panels Compeitive peers,,"48,53260323","2,828725937"
2475 TT Equity,Dynamic,2002,Hardware. Global Display Panels Compeitive peers,,"5,663922828","1,012197762"
