Ticker,Data State,Year,Sector,BEST_CUR_EV_TO_EBITDA,EV_TO_T12M_EBITDA,EV_TO_T12M_SALES
Harware Global Display Components,Average,1993,Hardware. Global Display Components,,"10,0603265","1,534582461"
Harware Global Display Components,Average,1994,Hardware. Global Display Components,,"8,770937484","3,392921811"
Harware Global Display Components,Average,1995,Hardware. Global Display Components,,"12,50671855","1,946477989"
Harware Global Display Components,Average,1996,Hardware. Global Display Components,,"14,70447891","2,258750842"
Harware Global Display Components,Average,1997,Hardware. Global Display Components,,"10,05094873","1,786992006"
Harware Global Display Components,Average,1998,Hardware. Global Display Components,,"12,54614339","1,977466712"
Harware Global Display Components,Average,1999,Hardware. Global Display Components,,"16,18500795","3,418938872"
Harware Global Display Components,Average,2000,Hardware. Global Display Components,,"13,72391839","3,346740256"
Harware Global Display Components,Average,2001,Hardware. Global Display Components,,"14,13905356","1,571443263"
Harware Global Display Components,Average,2002,Hardware. Global Display Components,,"150,8935307","1,464902138"
Harware Global Display Components,Average,2003,Hardware. Global Display Components,,"23,9732555","3,33828607"
Harware Global Display Components,Average,2004,Hardware. Global Display Components,,"11,26446543","2,57818154"
Harware Global Display Components,Average,2005,Hardware. Global Display Components,,"10,64955412","3,763455897"
Harware Global Display Components,Average,2006,Hardware. Global Display Components,,"11,79832616","3,273131198"
Harware Global Display Components,Average,2007,Hardware. Global Display Components,,"10,51249881","3,19365025"
Harware Global Display Components,Average,2008,Hardware. Global Display Components,,"4,738961487","1,403124453"
Harware Global Display Components,Average,2009,Hardware. Global Display Components,,"11,85118863","2,877255798"
Harware Global Display Components,Average,2010,Hardware. Global Display Components,,"5,860337275","2,186373173"
Harware Global Display Components,Average,2011,Hardware. Global Display Components,,"4,397770506","1,341896476"
Harware Global Display Components,Average,2012,Hardware. Global Display Components,,"5,263229805","1,245092613"
Harware Global Display Components,Average,2013,Hardware. Global Display Components,,"6,706421256","1,612561666"
Harware Global Display Components,Average,2014,Hardware. Global Display Components,,"7,589390647","1,918009947"
Harware Global Display Components,Average,2015,Hardware. Global Display Components,,"6,606433443","1,516289822"
Harware Global Display Components,Average,2016,Hardware. Global Display Components,,"6,858076049","1,568619268"
Harware Global Display Components,Average,2017,Hardware. Global Display Components,,"8,20743952","1,882325404"
Harware Global Display Components,Average,2018,Hardware. Global Display Components,,"6,848361917","1,453322664"
Harware Global Display Components,Average,2019,Hardware. Global Display Components,,"7,336792452","1,531209524"
Harware Global Display Components,Average,2020,Hardware. Global Display Components,"4,78694739","9,424719084","1,695400523"
Harware Global Display Components,Average,2021,Hardware. Global Display Components,"5,207063007","6,256343729","1,499683963"
Harware Global Display Components,Average,2022,Hardware. Global Display Components,"5,043951365","6,396711914","1,261275204"
Harware Global Display Components,Average,2023,Hardware. Global Display Components,"7,173560334","10,44127932","1,537083344"
Harware Global Display Components,Average,2024,Hardware. Global Display Components,"9,673457033",,
