Ticker,Data State,Year,Sector,BEST_CUR_EV_TO_EBITDA,EV_TO_T12M_EBITDA,EV_TO_T12M_SALES
3049 TT Equity,Dynamic,2006,Hardware. Global Electronics Touch Solutions Competitve Peers,,"15,35986298","1,496574228"
3049 TT Equity,Dynamic,2007,Hardware. Global Electronics Touch Solutions Competitve Peers,,"5,239568443","1,284404237"
3049 TT Equity,Dynamic,2008,Hardware. Global Electronics Touch Solutions Competitve Peers,,"1,040377319","0,343142442"
3049 TT Equity,Dynamic,2009,Hardware. Global Electronics Touch Solutions Competitve Peers,,,"4,22119866"
3049 TT Equity,Dynamic,2010,Hardware. Global Electronics Touch Solutions Competitve Peers,,"25,06179622","3,070782874"
3049 TT Equity,Dynamic,2011,Hardware. Global Electronics Touch Solutions Competitve Peers,,,"3,550841272"
3049 TT Equity,Dynamic,2012,Hardware. Global Electronics Touch Solutions Competitve Peers,,"9,119734804","7,967239985"
3049 TT Equity,Dynamic,2013,Hardware. Global Electronics Touch Solutions Competitve Peers,,"5,016640383","3,957638327"
3049 TT Equity,Dynamic,2014,Hardware. Global Electronics Touch Solutions Competitve Peers,,"6,529049222","3,351310704"
3049 TT Equity,Dynamic,2015,Hardware. Global Electronics Touch Solutions Competitve Peers,,"4,96718944","2,323004808"
3049 TT Equity,Dynamic,2016,Hardware. Global Electronics Touch Solutions Competitve Peers,,"12,81408365","5,19152681"
3049 TT Equity,Dynamic,2017,Hardware. Global Electronics Touch Solutions Competitve Peers,,"9,714626162","5,078404016"
3049 TT Equity,Dynamic,2018,Hardware. Global Electronics Touch Solutions Competitve Peers,,"10,21575438","4,64829763"
3049 TT Equity,Dynamic,2019,Hardware. Global Electronics Touch Solutions Competitve Peers,,"7,679413243","3,937469776"
3049 TT Equity,Dynamic,2020,Hardware. Global Electronics Touch Solutions Competitve Peers,,"9,121553529","4,173785923"
3049 TT Equity,Dynamic,2021,Hardware. Global Electronics Touch Solutions Competitve Peers,,"8,404579905","4,071064592"
3049 TT Equity,Dynamic,2022,Hardware. Global Electronics Touch Solutions Competitve Peers,,"11,66875183","3,862159206"
3049 TT Equity,Dynamic,2023,Hardware. Global Electronics Touch Solutions Competitve Peers,,,"7,52475635"
3622 TT Equity,Dynamic,2008,Hardware. Global Electronics Touch Solutions Competitve Peers,,"3,447953327","0,751446979"
3622 TT Equity,Dynamic,2009,Hardware. Global Electronics Touch Solutions Competitve Peers,,"12,21881279","3,38460852"
3622 TT Equity,Dynamic,2010,Hardware. Global Electronics Touch Solutions Competitve Peers,,"8,73528417","1,877157119"
3622 TT Equity,Dynamic,2011,Hardware. Global Electronics Touch Solutions Competitve Peers,,"5,521125715","0,331625135"
3622 TT Equity,Dynamic,2012,Hardware. Global Electronics Touch Solutions Competitve Peers,,"8,21380107","0,455160569"
3622 TT Equity,Dynamic,2013,Hardware. Global Electronics Touch Solutions Competitve Peers,,"4,581868625","0,28769282"
3622 TT Equity,Dynamic,2014,Hardware. Global Electronics Touch Solutions Competitve Peers,,"71,58404368","0,242338627"
3622 TT Equity,Dynamic,2017,Hardware. Global Electronics Touch Solutions Competitve Peers,,"24,16239138","0,817167153"
3622 TT Equity,Dynamic,2019,Hardware. Global Electronics Touch Solutions Competitve Peers,,"20,76393301","0,473889611"
3622 TT Equity,Dynamic,2020,Hardware. Global Electronics Touch Solutions Competitve Peers,,"37,51401639","2,431241325"
3622 TT Equity,Dynamic,2021,Hardware. Global Electronics Touch Solutions Competitve Peers,,"8,073900648","0,736683247"
3622 TT Equity,Dynamic,2022,Hardware. Global Electronics Touch Solutions Competitve Peers,,"1,226902387","0,239045163"
3622 TT Equity,Dynamic,2023,Hardware. Global Electronics Touch Solutions Competitve Peers,,"4,560171868","1,332013894"
3673 TT Equity,Dynamic,2010,Hardware. Global Electronics Touch Solutions Competitve Peers,,"20,81990163","2,547455246"
3673 TT Equity,Dynamic,2011,Hardware. Global Electronics Touch Solutions Competitve Peers,,"5,582774554","0,747622352"
3673 TT Equity,Dynamic,2012,Hardware. Global Electronics Touch Solutions Competitve Peers,,"7,152290907","1,014318039"
3673 TT Equity,Dynamic,2013,Hardware. Global Electronics Touch Solutions Competitve Peers,,"4,907937761","0,510325693"
3673 TT Equity,Dynamic,2014,Hardware. Global Electronics Touch Solutions Competitve Peers,,"11,0882769","0,700030052"
3673 TT Equity,Dynamic,2015,Hardware. Global Electronics Touch Solutions Competitve Peers,,,"0,456647685"
3673 TT Equity,Dynamic,2016,Hardware. Global Electronics Touch Solutions Competitve Peers,,"5,370229119","0,415601416"
3673 TT Equity,Dynamic,2017,Hardware. Global Electronics Touch Solutions Competitve Peers,,"2,428606928","0,250579785"
3673 TT Equity,Dynamic,2018,Hardware. Global Electronics Touch Solutions Competitve Peers,,"2,235373478","0,140727044"
3673 TT Equity,Dynamic,2019,Hardware. Global Electronics Touch Solutions Competitve Peers,,"2,365642301","0,137621302"
3673 TT Equity,Dynamic,2020,Hardware. Global Electronics Touch Solutions Competitve Peers,,"1,610073441","0,099906961"
